episode,reward
1861,-120.0
1862,-112.0
1863,-117.0
1864,-113.0
1865,-110.0
1866,-115.0
1867,-116.0
1868,-114.0
1869,-114.0
1870,-99.0
1871,-91.0
1872,-85.0
1873,-85.0
1874,-118.0
1875,-117.0
1876,-123.0
1877,-85.0
1878,-116.0
1879,-90.0
1880,-94.0
1881,-109.0
1882,-113.0
1883,-116.0
1884,-89.0
1885,-123.0
1886,-83.0
1887,-165.0
1888,-172.0
1889,-122.0
1890,-109.0
1891,-109.0
1892,-107.0
1893,-84.0
1894,-115.0
1895,-108.0
1896,-104.0
1897,-87.0
1898,-177.0
1899,-117.0
1900,-90.0
1901,-102.0
1902,-109.0
1903,-173.0
1904,-112.0
1905,-90.0
1906,-94.0
1907,-94.0
1908,-104.0
1909,-108.0
1910,-109.0
1911,-171.0
1912,-97.0
1913,-111.0
1914,-107.0
1915,-106.0
1916,-171.0
1917,-111.0
1918,-175.0
1919,-111.0
1920,-105.0
1921,-104.0
1922,-104.0
1923,-109.0
1924,-116.0
1925,-163.0
1926,-86.0
1927,-107.0
1928,-86.0
1929,-109.0
1930,-110.0
1931,-110.0
1932,-161.0
1933,-85.0
1934,-164.0
1935,-85.0
1936,-91.0
1937,-121.0
1938,-164.0
1939,-84.0
1940,-176.0
1941,-107.0
1942,-109.0
1943,-119.0
1944,-86.0
1945,-109.0
1946,-110.0
1947,-88.0
1948,-104.0
1949,-87.0
1950,-84.0
1951,-89.0
1952,-104.0
1953,-96.0
1954,-109.0
1955,-112.0
1956,-108.0
1957,-113.0
1958,-83.0
1959,-100.0
1960,-161.0
1961,-106.0
1962,-179.0
1963,-160.0
1964,-102.0
1965,-84.0
1966,-95.0
1967,-171.0
1968,-91.0
1969,-121.0
1970,-108.0
1971,-88.0
1972,-106.0
1973,-95.0
1974,-94.0
1975,-88.0
1976,-187.0
1977,-84.0
1978,-92.0
1979,-120.0
1980,-109.0
1981,-88.0
1982,-84.0
1983,-159.0
1984,-157.0
1985,-89.0
1986,-113.0
1987,-93.0
1988,-93.0
1989,-158.0
1990,-84.0
1991,-113.0
1992,-88.0
1993,-156.0
1994,-163.0
1995,-111.0
1996,-119.0
1997,-109.0
1998,-110.0
1999,-156.0
2000,-90.0
2001,-111.0
2002,-97.0
2003,-159.0
2004,-191.0
2005,-151.0
2006,-113.0
2007,-158.0
2008,-103.0
2009,-91.0
2010,-159.0
2011,-160.0
2012,-89.0
2013,-158.0
2014,-90.0
2015,-94.0
2016,-161.0
2017,-118.0
2018,-200.0
2019,-158.0
2020,-86.0
2021,-167.0
2022,-159.0
2023,-83.0
2024,-164.0
2025,-113.0
2026,-162.0
2027,-161.0
2028,-160.0
2029,-87.0
2030,-150.0
2031,-156.0
2032,-160.0
2033,-87.0
2034,-160.0
2035,-84.0
2036,-161.0
2037,-97.0
2038,-104.0
2039,-116.0
2040,-171.0
2041,-193.0
2042,-115.0
2043,-84.0
2044,-163.0
2045,-160.0
2046,-149.0
2047,-91.0
2048,-99.0
2049,-159.0
2050,-155.0
2051,-121.0
2052,-159.0
2053,-90.0
2054,-92.0
2055,-150.0
2056,-116.0
2057,-148.0
2058,-161.0
2059,-155.0
2060,-155.0
2061,-151.0
2062,-151.0
2063,-87.0
2064,-153.0
2065,-171.0
2066,-110.0
2067,-139.0
2068,-152.0
2069,-113.0
2070,-155.0
2071,-102.0
2072,-158.0
2073,-97.0
2074,-161.0
2075,-154.0
2076,-158.0
2077,-95.0
2078,-90.0
2079,-160.0
2080,-152.0
2081,-156.0
2082,-86.0
2083,-152.0
2084,-88.0
2085,-153.0
2086,-148.0
2087,-152.0
2088,-106.0
2089,-173.0
2090,-94.0
2091,-114.0
2092,-117.0
2093,-100.0
2094,-87.0
2095,-91.0
2096,-102.0
2097,-124.0
2098,-177.0
2099,-155.0
2100,-94.0
2101,-156.0
2102,-178.0
2103,-91.0
2104,-147.0
2105,-100.0
2106,-113.0
2107,-113.0
2108,-151.0
2109,-116.0
2110,-146.0
2111,-147.0
2112,-112.0
2113,-90.0
2114,-147.0
2115,-88.0
2116,-177.0
2117,-85.0
2118,-118.0
2119,-150.0
2120,-149.0
2121,-146.0
2122,-178.0
2123,-145.0
2124,-154.0
2125,-115.0
2126,-116.0
2127,-94.0
2128,-146.0
2129,-91.0
2130,-115.0
2131,-149.0
2132,-114.0
2133,-116.0
2134,-150.0
2135,-146.0
2136,-145.0
2137,-88.0
2138,-94.0
2139,-89.0
2140,-150.0
2141,-146.0
2142,-146.0
2143,-158.0
2144,-146.0
2145,-93.0
2146,-108.0
2147,-109.0
2148,-113.0
2149,-95.0
2150,-107.0
2151,-120.0
2152,-114.0
2153,-141.0
2154,-108.0
2155,-111.0
2156,-142.0
2157,-142.0
2158,-107.0
2159,-170.0
2160,-142.0
2161,-141.0
2162,-148.0
2163,-144.0
2164,-115.0
2165,-166.0
2166,-155.0
2167,-197.0
2168,-142.0
2169,-107.0
2170,-112.0
2171,-164.0
2172,-178.0
2173,-109.0
2174,-110.0
2175,-146.0
2176,-117.0
2177,-112.0
2178,-110.0
2179,-117.0
2180,-112.0
2181,-113.0
2182,-178.0
2183,-108.0
2184,-117.0
2185,-116.0
2186,-142.0
2187,-112.0
2188,-86.0
2189,-113.0
2190,-146.0
2191,-85.0
2192,-116.0
2193,-113.0
2194,-115.0
2195,-116.0
2196,-92.0
2197,-112.0
2198,-112.0
2199,-117.0
2200,-112.0
2201,-108.0
2202,-98.0
2203,-113.0
2204,-114.0
2205,-113.0
2206,-114.0
2207,-115.0
2208,-116.0
2209,-112.0
2210,-110.0
2211,-115.0
2212,-110.0
2213,-112.0
2214,-112.0
2215,-108.0
2216,-112.0
2217,-118.0
2218,-117.0
2219,-112.0
2220,-116.0
2221,-115.0
2222,-111.0
2223,-88.0
2224,-113.0
2225,-114.0
2226,-110.0
2227,-110.0
2228,-114.0
2229,-112.0
2230,-110.0
2231,-109.0
2232,-113.0
2233,-111.0
2234,-111.0
2235,-111.0
2236,-112.0
2237,-95.0
2238,-86.0
2239,-110.0
2240,-107.0
2241,-113.0
2242,-104.0
2243,-108.0
2244,-88.0
2245,-109.0
2246,-112.0
2247,-110.0
2248,-112.0
2249,-87.0
2250,-84.0
2251,-108.0
2252,-108.0
2253,-108.0
2254,-111.0
2255,-124.0
2256,-108.0
2257,-107.0
2258,-109.0
2259,-107.0
2260,-111.0
2261,-106.0
2262,-109.0
2263,-86.0
2264,-90.0
2265,-110.0
2266,-109.0
2267,-109.0
2268,-89.0
2269,-106.0
2270,-106.0
2271,-105.0
2272,-114.0
2273,-108.0
2274,-106.0
2275,-107.0
2276,-106.0
2277,-105.0
2278,-88.0
2279,-112.0
2280,-114.0
2281,-114.0
2282,-111.0
2283,-108.0
2284,-105.0
2285,-108.0
2286,-110.0
2287,-117.0
2288,-109.0
2289,-110.0
2290,-106.0
2291,-111.0
2292,-108.0
2293,-109.0
2294,-139.0
2295,-103.0
2296,-107.0
2297,-104.0
2298,-108.0
2299,-110.0
2300,-103.0
2301,-109.0
2302,-106.0
2303,-117.0
2304,-106.0
2305,-108.0
2306,-103.0
2307,-111.0
2308,-116.0
2309,-109.0
2310,-186.0
2311,-116.0
2312,-115.0
2313,-114.0
2314,-104.0
2315,-101.0
2316,-105.0
2317,-109.0
2318,-112.0
2319,-107.0
2320,-108.0
2321,-105.0
2322,-106.0
2323,-105.0
2324,-103.0
2325,-97.0
2326,-110.0
2327,-122.0
2328,-167.0
2329,-105.0
2330,-106.0
2331,-104.0
2332,-100.0
2333,-84.0
2334,-88.0
2335,-105.0
2336,-100.0
2337,-88.0
2338,-127.0
2339,-95.0
2340,-108.0
2341,-108.0
2342,-116.0
2343,-100.0
2344,-105.0
2345,-121.0
2346,-115.0
2347,-106.0
2348,-106.0
2349,-109.0
2350,-167.0
2351,-87.0
2352,-176.0
2353,-90.0
2354,-176.0
2355,-108.0
2356,-88.0
2357,-110.0
2358,-104.0
2359,-116.0
2360,-161.0
2361,-118.0
2362,-98.0
2363,-111.0
2364,-164.0
2365,-114.0
2366,-110.0
2367,-105.0
2368,-85.0
2369,-172.0
2370,-200.0
2371,-172.0
2372,-85.0
2373,-112.0
2374,-87.0
2375,-157.0
2376,-170.0
2377,-181.0
2378,-163.0
2379,-157.0
2380,-87.0
2381,-108.0
2382,-157.0
2383,-157.0
2384,-95.0
2385,-107.0
2386,-164.0
2387,-172.0
2388,-167.0
2389,-163.0
2390,-167.0
2391,-157.0
2392,-85.0
2393,-164.0
2394,-122.0
2395,-162.0
2396,-107.0
2397,-165.0
2398,-104.0
2399,-101.0
2400,-89.0
2401,-180.0
2402,-162.0
2403,-93.0
2404,-88.0
2405,-97.0
2406,-118.0
2407,-165.0
2408,-88.0
2409,-87.0
2410,-156.0
2411,-158.0
2412,-180.0
2413,-171.0
2414,-87.0
2415,-102.0
2416,-158.0
2417,-90.0
2418,-153.0
2419,-160.0
2420,-162.0
2421,-154.0
2422,-157.0
2423,-109.0
2424,-161.0
2425,-155.0
2426,-168.0
2427,-103.0
2428,-97.0
2429,-160.0
2430,-156.0
2431,-104.0
2432,-152.0
2433,-103.0
2434,-105.0
2435,-105.0
2436,-107.0
2437,-105.0
2438,-104.0
2439,-181.0
2440,-104.0
2441,-114.0
2442,-100.0
2443,-104.0
2444,-104.0
2445,-103.0
2446,-116.0
2447,-159.0
2448,-103.0
2449,-103.0
2450,-99.0
2451,-165.0
2452,-105.0
2453,-91.0
2454,-108.0
2455,-162.0
2456,-112.0
2457,-103.0
2458,-107.0
2459,-104.0
2460,-105.0
2461,-158.0
2462,-107.0
2463,-100.0
2464,-157.0
2465,-106.0
2466,-117.0
2467,-155.0
2468,-150.0
2469,-159.0
2470,-104.0
2471,-104.0
2472,-103.0
2473,-105.0
2474,-103.0
2475,-151.0
2476,-106.0
2477,-103.0
2478,-106.0
2479,-104.0
2480,-89.0
2481,-105.0
2482,-93.0
2483,-109.0
2484,-104.0
2485,-105.0
2486,-105.0
2487,-104.0
2488,-105.0
2489,-104.0
2490,-104.0
2491,-106.0
2492,-112.0
2493,-103.0
2494,-103.0
2495,-107.0
2496,-101.0
2497,-104.0
2498,-155.0
2499,-105.0
2500,-107.0
2501,-104.0
2502,-109.0
2503,-88.0
2504,-106.0
2505,-108.0
2506,-105.0
2507,-107.0
2508,-104.0
2509,-85.0
2510,-104.0
2511,-84.0
2512,-111.0
2513,-103.0
2514,-105.0
2515,-104.0
2516,-90.0
2517,-109.0
2518,-106.0
2519,-105.0
2520,-102.0
2521,-86.0
2522,-104.0
2523,-105.0
2524,-105.0
2525,-107.0
2526,-105.0
2527,-104.0
2528,-105.0
2529,-104.0
2530,-107.0
2531,-111.0
2532,-108.0
2533,-106.0
2534,-103.0
2535,-105.0
2536,-98.0
2537,-120.0
2538,-107.0
2539,-131.0
2540,-108.0
2541,-106.0
2542,-103.0
2543,-104.0
2544,-104.0
2545,-103.0
2546,-158.0
2547,-104.0
2548,-112.0
2549,-103.0
2550,-105.0
2551,-116.0
2552,-105.0
2553,-109.0
2554,-103.0
2555,-105.0
2556,-112.0
2557,-95.0
2558,-107.0
2559,-102.0
2560,-106.0
2561,-134.0
2562,-105.0
2563,-109.0
2564,-107.0
2565,-108.0
2566,-165.0
2567,-159.0
2568,-111.0
2569,-105.0
2570,-116.0
2571,-85.0
2572,-107.0
2573,-150.0
2574,-106.0
2575,-91.0
2576,-105.0
2577,-99.0
2578,-92.0
2579,-155.0
2580,-105.0
2581,-105.0
2582,-114.0
2583,-104.0
2584,-106.0
2585,-107.0
2586,-139.0
2587,-138.0
2588,-109.0
2589,-109.0
2590,-110.0
2591,-110.0
2592,-109.0
2593,-114.0
2594,-111.0
2595,-112.0
2596,-111.0
2597,-196.0
2598,-107.0
2599,-193.0
2600,-166.0
2601,-108.0
2602,-106.0
2603,-109.0
2604,-114.0
2605,-111.0
2606,-122.0
2607,-128.0
2608,-114.0
2609,-115.0
2610,-118.0
2611,-108.0
2612,-108.0
2613,-112.0
2614,-119.0
2615,-131.0
2616,-110.0
2617,-115.0
2618,-109.0
2619,-111.0
2620,-111.0
2621,-109.0
2622,-113.0
2623,-112.0
2624,-114.0
2625,-114.0
2626,-107.0
2627,-112.0
2628,-200.0
2629,-119.0
2630,-115.0
2631,-111.0
2632,-113.0
2633,-200.0
2634,-110.0
2635,-200.0
2636,-112.0
2637,-111.0
2638,-113.0
2639,-114.0
2640,-143.0
2641,-106.0
2642,-115.0
2643,-115.0
2644,-109.0
2645,-114.0
2646,-112.0
2647,-112.0
2648,-110.0
2649,-112.0
2650,-109.0
2651,-112.0
2652,-110.0
2653,-125.0
2654,-105.0
2655,-109.0
2656,-109.0
2657,-110.0
2658,-115.0
2659,-107.0
2660,-107.0
2661,-109.0
2662,-139.0
2663,-108.0
2664,-126.0
2665,-137.0
2666,-85.0
2667,-107.0
2668,-108.0
2669,-101.0
2670,-106.0
2671,-144.0
2672,-107.0
2673,-106.0
2674,-117.0
2675,-111.0
2676,-109.0
2677,-106.0
2678,-112.0
2679,-118.0
2680,-107.0
2681,-91.0
2682,-106.0
2683,-170.0
2684,-107.0
2685,-113.0
2686,-200.0
2687,-200.0
2688,-111.0
2689,-108.0
2690,-108.0
2691,-104.0
2692,-108.0
2693,-173.0
2694,-175.0
2695,-109.0
2696,-167.0
2697,-128.0
2698,-112.0
2699,-109.0
2700,-107.0
2701,-104.0
2702,-150.0
2703,-200.0
2704,-119.0
2705,-104.0
2706,-109.0
2707,-129.0
2708,-108.0
2709,-93.0
2710,-154.0
2711,-98.0
2712,-128.0
2713,-114.0
2714,-113.0
2715,-108.0
2716,-92.0
2717,-111.0
2718,-101.0
2719,-200.0
2720,-191.0
2721,-106.0
2722,-107.0
2723,-115.0
2724,-111.0
2725,-108.0
2726,-112.0
2727,-111.0
2728,-110.0
2729,-131.0
2730,-136.0
2731,-181.0
2732,-155.0
2733,-109.0
2734,-89.0
2735,-112.0
2736,-107.0
2737,-171.0
2738,-149.0
2739,-142.0
2740,-86.0
2741,-115.0
2742,-109.0
2743,-123.0
2744,-120.0
2745,-113.0
2746,-113.0
2747,-116.0
2748,-121.0
2749,-86.0
2750,-110.0
2751,-97.0
2752,-200.0
2753,-125.0
2754,-111.0
2755,-109.0
2756,-118.0
2757,-110.0
2758,-106.0
2759,-105.0
2760,-96.0
2761,-114.0
2762,-167.0
2763,-91.0
2764,-120.0
2765,-108.0
2766,-95.0
2767,-109.0
2768,-92.0
2769,-107.0
2770,-119.0
2771,-106.0
2772,-106.0
2773,-146.0
2774,-88.0
2775,-89.0
2776,-187.0
2777,-108.0
2778,-110.0
2779,-107.0
2780,-126.0
2781,-174.0
2782,-112.0
2783,-86.0
2784,-192.0
2785,-179.0
2786,-172.0
2787,-118.0
2788,-84.0
2789,-162.0
2790,-113.0
2791,-111.0
2792,-89.0
2793,-118.0
2794,-168.0
2795,-116.0
2796,-106.0
2797,-91.0
2798,-103.0
2799,-120.0
2800,-101.0
2801,-105.0
2802,-105.0
2803,-200.0
2804,-109.0
2805,-87.0
2806,-88.0
2807,-167.0
2808,-89.0
2809,-172.0
2810,-109.0
2811,-107.0
2812,-109.0
2813,-200.0
2814,-156.0
2815,-106.0
2816,-95.0
2817,-108.0
2818,-198.0
2819,-86.0
2820,-109.0
2821,-128.0
2822,-175.0
2823,-106.0
2824,-108.0
2825,-115.0
2826,-89.0
2827,-86.0
2828,-106.0
2829,-165.0
2830,-160.0
2831,-108.0
2832,-114.0
2833,-108.0
2834,-108.0
2835,-86.0
2836,-107.0
2837,-184.0
2838,-105.0
2839,-121.0
2840,-95.0
2841,-111.0
2842,-110.0
2843,-111.0
2844,-97.0
2845,-164.0
2846,-89.0
2847,-91.0
2848,-184.0
2849,-153.0
2850,-105.0
2851,-89.0
2852,-107.0
2853,-191.0
2854,-150.0
2855,-159.0
2856,-135.0
2857,-162.0
2858,-182.0
2859,-159.0
2860,-113.0
2861,-150.0
2862,-151.0
2863,-145.0
2864,-148.0
2865,-160.0
2866,-106.0
2867,-90.0
2868,-107.0
2869,-108.0
2870,-155.0
2871,-147.0
2872,-155.0
2873,-173.0
2874,-106.0
2875,-90.0
2876,-108.0
2877,-104.0
2878,-152.0
2879,-108.0
2880,-115.0
2881,-96.0
2882,-106.0
2883,-160.0
2884,-154.0
2885,-114.0
2886,-152.0
2887,-108.0
2888,-92.0
2889,-112.0
2890,-151.0
2891,-107.0
2892,-108.0
2893,-148.0
2894,-122.0
2895,-163.0
2896,-157.0
2897,-87.0
2898,-115.0
2899,-112.0
2900,-152.0
2901,-102.0
2902,-170.0
2903,-154.0
2904,-159.0
2905,-96.0
2906,-157.0
2907,-86.0
2908,-165.0
2909,-88.0
2910,-114.0
2911,-149.0
2912,-112.0
2913,-149.0
2914,-110.0
2915,-88.0
2916,-162.0
2917,-87.0
2918,-156.0
2919,-116.0
2920,-107.0
2921,-112.0
2922,-181.0
2923,-116.0
2924,-159.0
2925,-84.0
2926,-96.0
2927,-88.0
2928,-108.0
2929,-87.0
2930,-116.0
2931,-111.0
2932,-113.0
2933,-113.0
2934,-96.0
2935,-115.0
2936,-85.0
2937,-86.0
2938,-116.0
2939,-118.0
2940,-108.0
2941,-175.0
2942,-159.0
2943,-107.0
2944,-110.0
2945,-113.0
2946,-89.0
2947,-115.0
2948,-110.0
2949,-117.0
2950,-86.0
2951,-176.0
2952,-85.0
2953,-98.0
2954,-120.0
2955,-110.0
2956,-90.0
2957,-96.0
2958,-116.0
2959,-117.0
2960,-109.0
2961,-117.0
2962,-94.0
2963,-115.0
2964,-88.0
2965,-89.0
2966,-89.0
2967,-177.0
2968,-117.0
2969,-115.0
2970,-133.0
2971,-97.0
2972,-113.0
2973,-117.0
2974,-112.0
2975,-117.0
2976,-121.0
2977,-87.0
2978,-105.0
2979,-87.0
2980,-113.0
2981,-113.0
2982,-97.0
2983,-119.0
2984,-118.0
2985,-85.0
2986,-111.0
2987,-86.0
2988,-158.0
2989,-141.0
2990,-91.0
2991,-109.0
2992,-88.0
2993,-92.0
2994,-107.0
2995,-118.0
2996,-104.0
2997,-112.0
2998,-90.0
2999,-93.0
3000,-116.0
3001,-86.0
3002,-113.0
3003,-97.0
3004,-114.0
3005,-86.0
3006,-112.0
3007,-92.0
3008,-114.0
3009,-128.0
3010,-99.0
3011,-93.0
3012,-84.0
3013,-90.0
3014,-115.0
3015,-106.0
3016,-113.0
3017,-101.0
3018,-107.0
3019,-187.0
3020,-88.0
3021,-117.0
3022,-89.0
3023,-110.0
3024,-116.0
3025,-115.0
3026,-89.0
3027,-117.0
3028,-91.0
3029,-119.0
3030,-115.0
3031,-87.0
3032,-111.0
3033,-160.0
3034,-161.0
3035,-110.0
3036,-112.0
3037,-112.0
3038,-178.0
3039,-88.0
3040,-91.0
3041,-159.0
3042,-110.0
3043,-110.0
3044,-99.0
3045,-170.0
3046,-161.0
3047,-173.0
3048,-145.0
3049,-160.0
3050,-111.0
3051,-96.0
3052,-117.0
3053,-181.0
3054,-103.0
3055,-105.0
3056,-111.0
3057,-113.0
3058,-88.0
3059,-112.0
3060,-106.0
3061,-113.0
3062,-120.0
3063,-166.0
3064,-105.0
3065,-112.0
3066,-184.0
3067,-113.0
3068,-85.0
3069,-109.0
3070,-85.0
3071,-109.0
3072,-117.0
3073,-90.0
3074,-86.0
3075,-86.0
3076,-111.0
3077,-105.0
3078,-106.0
3079,-88.0
3080,-108.0
3081,-108.0
3082,-102.0
3083,-114.0
3084,-105.0
3085,-111.0
3086,-90.0
3087,-105.0
3088,-105.0
3089,-110.0
3090,-105.0
3091,-169.0
3092,-106.0
3093,-102.0
3094,-105.0
3095,-111.0
3096,-105.0
3097,-102.0
3098,-105.0
3099,-103.0
3100,-92.0
3101,-114.0
3102,-111.0
3103,-97.0
3104,-110.0
3105,-114.0
3106,-98.0
3107,-84.0
3108,-113.0
3109,-115.0
3110,-86.0
3111,-107.0
3112,-113.0
3113,-91.0
3114,-102.0
3115,-108.0
3116,-105.0
3117,-106.0
3118,-86.0
3119,-112.0
3120,-110.0
3121,-105.0
3122,-107.0
3123,-85.0
3124,-108.0
3125,-112.0
3126,-110.0
3127,-110.0
3128,-93.0
3129,-92.0
3130,-110.0
3131,-111.0
3132,-149.0
3133,-112.0
3134,-108.0
3135,-93.0
3136,-144.0
3137,-122.0
3138,-85.0
3139,-112.0
3140,-94.0
3141,-115.0
3142,-110.0
3143,-88.0
3144,-104.0
3145,-93.0
3146,-85.0
3147,-107.0
3148,-167.0
3149,-112.0
3150,-112.0
3151,-107.0
3152,-83.0
3153,-119.0
3154,-89.0
3155,-108.0
3156,-84.0
3157,-108.0
3158,-117.0
3159,-86.0
3160,-109.0
3161,-114.0
3162,-113.0
3163,-112.0
3164,-85.0
3165,-112.0
3166,-115.0
3167,-120.0
3168,-115.0
3169,-119.0
3170,-114.0
3171,-85.0
3172,-119.0
3173,-118.0
3174,-98.0
3175,-115.0
3176,-96.0
3177,-110.0
3178,-113.0
3179,-111.0
3180,-88.0
3181,-110.0
3182,-109.0
3183,-165.0
3184,-119.0
3185,-85.0
3186,-118.0
3187,-107.0
3188,-85.0
3189,-110.0
3190,-88.0
3191,-167.0
3192,-168.0
3193,-103.0
3194,-112.0
3195,-110.0
3196,-150.0
3197,-111.0
3198,-101.0
3199,-119.0
3200,-89.0
3201,-118.0
3202,-176.0
3203,-105.0
3204,-95.0
3205,-99.0
3206,-150.0
3207,-105.0
3208,-110.0
3209,-87.0
3210,-88.0
3211,-95.0
3212,-113.0
3213,-110.0
3214,-106.0
3215,-101.0
3216,-150.0
3217,-108.0
3218,-110.0
3219,-156.0
3220,-125.0
3221,-156.0
3222,-107.0
3223,-159.0
3224,-154.0
3225,-106.0
3226,-108.0
3227,-85.0
3228,-105.0
3229,-148.0
3230,-147.0
3231,-97.0
3232,-100.0
3233,-150.0
3234,-122.0
3235,-146.0
3236,-122.0
3237,-146.0
3238,-104.0
3239,-153.0
3240,-105.0
3241,-111.0
3242,-144.0
3243,-120.0
3244,-124.0
3245,-127.0
3246,-108.0
3247,-151.0
3248,-150.0
3249,-83.0
3250,-127.0
3251,-113.0
3252,-119.0
3253,-106.0
3254,-103.0
3255,-98.0
3256,-117.0
3257,-143.0
3258,-144.0
3259,-103.0
3260,-109.0
3261,-141.0
3262,-95.0
3263,-141.0
3264,-146.0
3265,-146.0
3266,-149.0
3267,-155.0
3268,-148.0
3269,-170.0
3270,-146.0
3271,-141.0
3272,-154.0
3273,-110.0
3274,-146.0
3275,-92.0
3276,-142.0
3277,-83.0
3278,-143.0
3279,-88.0
3280,-144.0
3281,-90.0
3282,-140.0
3283,-84.0
3284,-145.0
3285,-126.0
3286,-92.0
3287,-111.0
3288,-148.0
3289,-93.0
3290,-112.0
3291,-112.0
3292,-84.0
3293,-143.0
3294,-149.0
3295,-145.0
3296,-93.0
3297,-152.0
3298,-148.0
3299,-143.0
3300,-164.0
3301,-90.0
3302,-88.0
3303,-92.0
3304,-155.0
3305,-147.0
3306,-163.0
3307,-151.0
3308,-145.0
3309,-148.0
3310,-83.0
3311,-162.0
3312,-162.0
3313,-157.0
3314,-87.0
3315,-191.0
3316,-167.0
3317,-127.0
3318,-158.0
3319,-90.0
3320,-111.0
3321,-94.0
3322,-99.0
3323,-84.0
3324,-91.0
3325,-146.0
3326,-162.0
3327,-91.0
3328,-113.0
3329,-84.0
3330,-108.0
3331,-93.0
3332,-90.0
3333,-159.0
3334,-88.0
3335,-156.0
3336,-107.0
3337,-153.0
3338,-177.0
3339,-108.0
3340,-165.0
3341,-176.0
3342,-89.0
3343,-90.0
3344,-165.0
3345,-171.0
3346,-175.0
3347,-177.0
3348,-87.0
3349,-106.0
3350,-110.0
3351,-166.0
3352,-110.0
3353,-85.0
3354,-173.0
3355,-115.0
3356,-173.0
3357,-97.0
3358,-87.0
3359,-175.0
3360,-118.0
3361,-186.0
3362,-183.0
3363,-169.0
3364,-85.0
3365,-173.0
3366,-171.0
3367,-200.0
3368,-187.0
3369,-92.0
3370,-84.0
3371,-181.0
3372,-151.0
3373,-88.0
3374,-200.0
3375,-115.0
3376,-159.0
3377,-90.0
3378,-99.0
3379,-155.0
3380,-88.0
3381,-200.0
3382,-113.0
3383,-87.0
3384,-161.0
3385,-160.0
3386,-94.0
3387,-91.0
3388,-157.0
3389,-158.0
3390,-157.0
3391,-184.0
3392,-94.0
3393,-163.0
3394,-93.0
3395,-160.0
3396,-162.0
3397,-165.0
3398,-167.0
3399,-175.0
3400,-167.0
3401,-105.0
3402,-183.0
3403,-98.0
3404,-161.0
3405,-164.0
3406,-166.0
3407,-116.0
3408,-107.0
3409,-89.0
3410,-86.0
3411,-102.0
3412,-100.0
3413,-89.0
3414,-166.0
3415,-173.0
3416,-98.0
3417,-166.0
3418,-128.0
3419,-163.0
3420,-161.0
3421,-161.0
3422,-158.0
3423,-154.0
3424,-89.0
3425,-160.0
3426,-110.0
3427,-113.0
3428,-160.0
3429,-172.0
3430,-127.0
3431,-168.0
3432,-89.0
3433,-113.0
3434,-112.0
3435,-151.0
3436,-156.0
3437,-109.0
3438,-190.0
3439,-112.0
3440,-93.0
3441,-178.0
3442,-165.0
3443,-165.0
3444,-154.0
3445,-156.0
3446,-175.0
3447,-107.0
3448,-159.0
3449,-163.0
3450,-167.0
3451,-93.0
3452,-116.0
3453,-176.0
3454,-87.0
3455,-156.0
3456,-93.0
3457,-176.0
3458,-92.0
3459,-162.0
3460,-180.0
3461,-163.0
3462,-200.0
3463,-200.0
3464,-195.0
3465,-151.0
3466,-175.0
3467,-94.0
3468,-143.0
3469,-161.0
3470,-97.0
3471,-121.0
3472,-100.0
3473,-156.0
3474,-166.0
3475,-176.0
3476,-182.0
3477,-179.0
3478,-176.0
3479,-162.0
3480,-92.0
3481,-169.0
3482,-171.0
3483,-173.0
3484,-87.0
3485,-158.0
3486,-116.0
3487,-200.0
3488,-86.0
3489,-170.0
3490,-85.0
3491,-169.0
3492,-158.0
3493,-99.0
3494,-111.0
3495,-105.0
3496,-164.0
3497,-161.0
3498,-85.0
3499,-149.0
3500,-147.0
3501,-113.0
3502,-124.0
3503,-110.0
3504,-103.0
3505,-108.0
3506,-172.0
3507,-151.0
3508,-112.0
3509,-112.0
3510,-151.0
3511,-86.0
3512,-111.0
3513,-89.0
3514,-106.0
3515,-108.0
3516,-108.0
3517,-106.0
3518,-86.0
3519,-149.0
3520,-151.0
3521,-150.0
3522,-85.0
3523,-106.0
3524,-158.0
3525,-108.0
3526,-110.0
3527,-105.0
3528,-87.0
3529,-85.0
3530,-106.0
3531,-151.0
3532,-106.0
3533,-152.0
3534,-111.0
3535,-104.0
3536,-111.0
3537,-86.0
3538,-149.0
3539,-131.0
3540,-109.0
3541,-109.0
3542,-85.0
3543,-109.0
3544,-104.0
3545,-116.0
3546,-107.0
3547,-114.0
3548,-147.0
3549,-109.0
3550,-107.0
3551,-113.0
3552,-114.0
3553,-89.0
3554,-108.0
3555,-84.0
3556,-119.0
3557,-119.0
3558,-109.0
3559,-113.0
3560,-159.0
3561,-114.0
3562,-116.0
3563,-106.0
3564,-113.0
3565,-150.0
3566,-104.0
3567,-118.0
3568,-109.0
3569,-114.0
3570,-101.0
3571,-87.0
3572,-114.0
3573,-164.0
3574,-110.0
3575,-89.0
3576,-119.0
3577,-92.0
3578,-110.0
3579,-159.0
3580,-114.0
3581,-125.0
3582,-107.0
3583,-106.0
3584,-112.0
3585,-116.0
3586,-111.0
3587,-200.0
3588,-123.0
3589,-127.0
3590,-114.0
3591,-125.0
3592,-113.0
3593,-111.0
3594,-105.0
3595,-108.0
3596,-118.0
3597,-116.0
3598,-117.0
3599,-124.0
3600,-119.0
3601,-113.0
3602,-116.0
3603,-117.0
3604,-130.0
3605,-200.0
3606,-127.0
3607,-116.0
3608,-125.0
3609,-142.0
